""	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"diffexpressed"
"H2-Ob"	-0.291368870782581	4.17229242156366	-2.43822922987699	0.0239848097180751	0.138084704195188	-3.51926709429985	"NO"
"Pold4"	-0.129357946915148	4.43814806055617	-2.43786510356658	0.024003403703479	0.13811836384875	-3.56395998015159	"NO"
"Uros"	0.175390701532842	3.89679100497693	2.43662753460717	0.0240667001089845	0.138409074140577	-3.48033777211552	"NO"
"Evi5"	0.108989340904047	6.18047238449518	2.43609250931584	0.0240941124663165	0.138493214096838	-3.75295271761041	"NO"
"Ubr2"	0.192176834352067	6.72760657840549	2.43540661559562	0.0241292971799064	0.138608049702733	-3.75324864700636	"NO"
"Wbp1"	-0.103827568086046	5.80020263955971	-2.43520446724954	0.0241396760303699	0.138608049702733	-3.73933504852211	"NO"
"Arap1"	-0.179033760812496	6.95969554053986	-2.43456424005477	0.0241725744794823	0.13872343457902	-3.75139537370153	"NO"
"Exoc3l4"	0.268299169990207	3.85212156798639	2.43376493157977	0.0242137059901812	0.138827724402459	-3.47881808664528	"NO"
"Ptprs"	-0.157665848261115	6.4017953184236	-2.43350397613858	0.0242271485616661	0.138827724402459	-3.75985423246095	"NO"
"Laptm5"	-0.16499159060891	7.04072133615948	-2.43320541643156	0.0242425367573284	0.138827724402459	-3.75230832906848	"NO"
"Eps8"	0.151928456646774	5.77765019607284	2.43285208658737	0.0242607596375302	0.138827724402459	-3.74219594676778	"NO"
"Ublcp1"	0.0992513207604171	5.41916261466322	2.43283267762957	0.024261761017974	0.138827724402459	-3.71243380941004	"NO"
"1110034G24Rik"	-0.146906313182731	3.51197610686813	-2.43271904797364	0.0242676243671673	0.138827724402459	-3.43484202136113	"NO"
"Usp43"	0.120660688859792	4.18511606812099	2.43231746143255	0.024288357009087	0.138873006962247	-3.53284150271426	"NO"
"As3mt"	-0.118687166957857	4.54530835104093	-2.43064516329388	0.0243748698384985	0.139294153322854	-3.59509559249876	"NO"
"Flnb"	0.1375803927119	7.0058791552889	2.43015232325157	0.0244004205365727	0.139366661314584	-3.75890916657186	"NO"
"Gm2000"	-0.118313741765951	7.3550190875413	-2.42919110970759	0.0244503252119907	0.139578121007334	-3.75003911714683	"NO"
"Pof1b"	0.316625029932988	4.95527220091084	2.4285887813278	0.0244816455242182	0.139637690994375	-3.66094176817848	"NO"
"Sox7"	0.247540178610036	6.15974161741129	2.42849480442745	0.0244865355689259	0.139637690994375	-3.7663421696335	"NO"
"Antxr2"	-0.209708626480557	6.62214455627613	-2.42789557220547	0.0245177377188436	0.139742076898301	-3.76880682449371	"NO"
"Vps39"	-0.0925321314450027	5.92740585832041	-2.42691315826064	0.0245689722658974	0.139960470294952	-3.76194901251348	"NO"
"Pex12"	-0.194045889726676	3.49806573565414	-2.42641942413571	0.024594758924281	0.14003374300819	-3.44440995208015	"NO"
"Cln6"	-0.175079009338271	4.99364014884515	-2.42601093457065	0.0246161124739292	0.140041652492406	-3.67269918828631	"NO"
"Mmp19"	0.269770229637792	4.48425075203652	2.42585509125176	0.0246242636346924	0.140041652492406	-3.59307354824224	"NO"
"Nup98"	0.183421763322317	4.97488210940273	2.42565136742742	0.0246349229026788	0.140041652492406	-3.67050490164727	"NO"
"Ranbp3"	-0.105566354009948	5.92877016703081	-2.42514423306144	0.0246614759044846	0.140119083075559	-3.76534623244589	"NO"
"Rsf1"	0.101728243990785	5.69227336676073	2.42476028401938	0.0246815967612206	0.140159906136177	-3.7521302034719	"NO"
"Tfpi"	-0.114967183983831	5.39274394352165	-2.4241433409419	0.0247139596558715	0.140270169131151	-3.7260732134974	"NO"
"Scn3a"	-0.461497860100001	4.81696984874079	-2.42366182870697	0.024739245691599	0.140288033544517	-3.64807161411912	"NO"
"C1galt1c1"	0.137960578328749	5.24330309498263	2.42342872959501	0.0247514952524191	0.140288033544517	-3.71022724875927	"NO"
"Natd1"	0.111118699226813	4.94866823246502	2.42334270510431	0.0247560173389408	0.140288033544517	-3.6716056815533	"NO"
"Bri3bp"	-0.149927429938442	3.79984893948364	-2.42309775688272	0.0247688978468538	0.140288033544517	-3.49125963852445	"NO"
"Ms4a6b"	-0.238068666142704	3.66928987828089	-2.42263339487252	0.0247933332528567	0.140353064678528	-3.47371448165167	"NO"
"Rbl1"	0.183140592234121	4.24613494105891	2.4215105746585	0.0248525103553061	0.140614595143468	-3.56260568865299	"NO"
"Tpm2"	-0.302997177651692	5.733252652875	-2.42040033518358	0.0249111535188729	0.140872833182144	-3.76205979338037	"NO"
"Cul2"	0.12630687898584	5.01105690365768	2.41908564645849	0.0249807621223337	0.141192779131709	-3.68832200936851	"NO"
"Fam184a"	0.26199776360232	3.92868219305086	2.41863325586083	0.0250047565598644	0.141254711848869	-3.51789214398619	"NO"
"Trim44"	0.128897442274342	7.51072204193822	2.4173568395777	0.0250725722206366	0.141532493656242	-3.76639675053378	"NO"
"Gm14440"	0.297463790451202	4.60282768719874	2.41707714897993	0.0250874549264407	0.141532493656242	-3.62861841646499	"NO"
"Arhgdig"	-0.190545515524522	4.64181329077932	-2.41697078629316	0.025093116780216	0.141532493656242	-3.63606550206012	"NO"
"Hpn"	-0.183061801374964	4.2025386750322	-2.41557559425734	0.0251674951092006	0.141878152709775	-3.56658233207967	"NO"
"Wdr75"	0.143219135832923	4.7103834724698	2.41393112764499	0.0252554254513994	0.142276499518198	-3.652887269964	"NO"
"Tspan9"	0.146256958518914	7.93568840281529	2.41373124787906	0.0252661325470317	0.142276499518198	-3.7560628477632	"NO"
"Sacm1l"	0.11692286892858	6.52808970456938	2.41333436653112	0.0252874050651153	0.142276499518198	-3.79754988390549	"NO"
"Nsf"	0.120253270647488	5.56713603466724	2.41327325874553	0.0252906818709783	0.142276499518198	-3.76386918065835	"NO"
"Efhc1"	-0.150994472550783	4.52835568260443	-2.41288897820921	0.025311297335463	0.142318581541122	-3.62543227824335	"NO"
"Srsf10"	0.140546294687437	7.31323990247107	2.41238208071654	0.0253385147050715	0.142349458980878	-3.78360646906608	"NO"
"Tomm5"	-0.14421729896602	4.78706031947678	-2.41229739017156	0.025343064732267	0.142349458980878	-3.66799737945147	"NO"
"Adra1a"	0.568197036819675	4.03613431897764	2.41195191337744	0.025361633451986	0.142379947384595	-3.54453421408965	"NO"
"Mmp11"	-0.252536439011575	5.35322417681931	-2.41107732773508	0.025408697286378	0.142570292645213	-3.74579161314063	"NO"
"Glt8d1"	-0.123004331925197	5.38681691238519	-2.4104059494225	0.0254448810205913	0.142699423322001	-3.75143742237622	"NO"
"Smad2"	0.100813434899392	5.07203893064438	2.40892615072826	0.0255248034320245	0.143073587783748	-3.71604886669375	"NO"
"Selplg"	-0.181574471463708	5.08863372170864	-2.40715218023725	0.0256209210795329	0.143469631458472	-3.72124088158168	"NO"
"Traf2"	0.104151916744738	5.17028128249631	2.4071333790693	0.0256219415664184	0.143469631458472	-3.73217107546903	"NO"
"Heatr1"	0.227240100760374	5.17566804822592	2.40650080148566	0.0256562985253991	0.143587807088171	-3.73333384187275	"NO"
"Rps9"	-0.153963567926937	9.10691921060997	-2.40526674578889	0.0257234465332081	0.143889284040945	-3.71252307953098	"NO"
"Tcf20"	0.146687042433395	5.85310226295653	2.40435933497038	0.0257729250706358	0.14406259832694	-3.80079289238913	"NO"
"Ttc21b"	0.159473632461607	4.19423465978155	2.40408587318092	0.0257878534867829	0.14406259832694	-3.58648985921662	"NO"
"Arel1"	0.12944023058506	5.63402714838369	2.40396749168022	0.0257943184821655	0.14406259832694	-3.78702492015704	"NO"
"Thrsp"	0.754117627955237	3.88495888918353	2.40361266755603	0.0258137049885357	0.144096596368256	-3.53542496029673	"NO"
"Tmem204"	-0.191839447817928	7.58125165249246	-2.40295003543191	0.0258499454123836	0.144224592452717	-3.79093602163513	"NO"
"Bcl2l2"	0.105219152124155	6.88440596504681	2.40259504897655	0.0258693796233505	0.144258738146682	-3.81366708936536	"NO"
"Gm21092"	0.16710486458457	7.37052812211387	2.40213037810475	0.0258948391553413	0.144314432368261	-3.8008263672933	"NO"
"Grasp"	-0.189296789124709	4.53445180771047	-2.40192670872347	0.0259060056258668	0.144314432368261	-3.64669820449784	"NO"
"Bclaf1"	0.126241209658452	7.2272958807989	2.4004664531715	0.0259861972819161	0.144686766469456	-3.80928784602479	"NO"
"Per3"	-0.825287590623214	6.37140264509755	-2.40008907544678	0.0260069588630649	0.144727991413101	-3.81735436710134	"NO"
"Dock1"	0.127818522458836	6.33617929957946	2.39943452662801	0.0260430056359771	0.144854192025571	-3.82467629349629	"NO"
"Ifi35"	-0.12556093525522	5.82898198550797	-2.39865147681339	0.0260861900335699	0.145019943054761	-3.81039134014601	"NO"
"Rybp"	0.133843938453396	6.30969973720119	2.39769474099436	0.0261390432453847	0.145239247981407	-3.82778415774832	"NO"
"Dusp11"	0.152274846083154	7.40532505497481	2.39698512926479	0.0261783086892646	0.145311730095369	-3.80922215922003	"NO"
"Svbp"	-0.191295710408159	4.17822185599325	-2.3969742577959	0.0261789106733881	0.145311730095369	-3.59696199147448	"NO"
"Atp11a"	0.136787752912294	9.30748218159543	2.39624462535788	0.026219341870306	0.145461632956869	-3.71989407870307	"NO"
"Lrp6"	0.120789586503443	7.32781521972734	2.39560665784345	0.0262547411036678	0.145583479968393	-3.81488993972331	"NO"
"Dnajc27"	-0.144024033057353	3.96625262359028	-2.39528424391644	0.0262726479167305	0.145608255845409	-3.5667519342431	"NO"
"Med16"	-0.144249952813576	5.20126276639214	-2.39491639840274	0.0262930918320672	0.145647060327427	-3.75906827471484	"NO"
"Ino80"	-0.142022082703432	5.27485361508499	-2.39464892505255	0.026307966586183	0.145654991293456	-3.76843219067238	"NO"
"Ints3"	0.124987813356979	5.97344334606634	2.39407971002823	0.0263396478195752	0.145755916304953	-3.82621906687668	"NO"
"Pcnt"	0.164615681338579	6.81327754007795	2.3936449145132	0.0263638714058305	0.145815490904632	-3.83165423963886	"NO"
"Zbtb2"	0.1296121697838	4.36132023151028	2.39321590088749	0.0263877931243622	0.145873335970645	-3.63431935179531	"NO"
"Akap5"	0.369602606961287	8.75589687176184	2.39150611742876	0.0264833305086231	0.146326815941321	-3.75619538575623	"NO"
"Ube2f"	0.115746328717254	5.20427776139374	2.39081259998666	0.0265221734950534	0.146399470137387	-3.76722012032789	"NO"
"Vps50"	0.134889370635341	5.00661555857728	2.39050823720311	0.0265392371273331	0.146399470137387	-3.74142340291666	"NO"
"Shisa5"	-0.109764166865006	7.77457578270282	-2.39036487936021	0.0265472777918023	0.146399470137387	-3.80710170505784	"NO"
"Tctn1"	-0.126955831549932	4.91210488050457	-2.3901243989223	0.0265607709493886	0.146399470137387	-3.72860631886264	"NO"
"Chrdl1"	0.190690514703383	4.89466393861062	2.39006617849508	0.0265640386054548	0.146399470137387	-3.72571594814302	"NO"
"Cdc23"	0.0956936870641627	5.81786395844414	2.38896939051392	0.0266256661967812	0.146650281581046	-3.82812929690858	"NO"
"Glrx5"	-0.137322888375549	5.21013426591919	-2.38877473045504	0.0266366178266266	0.146650281581046	-3.7717481777815	"NO"
"Becn1"	-0.0762770079392343	6.91978718427458	-2.38843831430765	0.0266555545429762	0.146680006842634	-3.83996286401205	"NO"
"Il1rap"	0.145320734689951	4.7916018433222	2.38804228454595	0.026677862882291	0.146728245852601	-3.7140240901995	"NO"
"Nme5"	-0.223331176387067	4.3759349966216	-2.38733872172135	0.026717537250919	0.146871900615783	-3.64721456691061	"NO"
"S100a11"	-0.134529713499462	8.03395461382646	-2.38485022339078	0.0268583046913922	0.14757085767304	-3.80619334314678	"NO"
"Psma5"	-0.108745206111351	5.66179138801341	-2.38434036935031	0.0268872304593516	0.147654912329992	-3.8266018697417	"NO"
"Cox4i1"	-0.131978531351304	7.78559054853412	-2.38374827258295	0.026920858381218	0.147739646492565	-3.81911119731343	"NO"
"Impdh2"	-0.102647110088451	5.83167602059915	-2.3834065317588	0.0269402851690729	0.147739646492565	-3.83943804960143	"NO"
"Stk4"	0.201820806193138	6.94623484000424	2.38327604072601	0.0269477065622957	0.147739646492565	-3.84899838811637	"NO"
"Kcns3"	-0.182937395392132	4.19568710655193	-2.38310913429278	0.026957201764264	0.147739646492565	-3.62534802511047	"NO"
"Fzd2"	0.221009763140599	5.01560595355171	2.38240907457781	0.0269970615139347	0.147810258392344	-3.75735772007742	"NO"
"Dhrs7"	-0.131856712342305	5.77167651732493	-2.38227213569239	0.0270048648766498	0.147810258392344	-3.8379829048561	"NO"
"Ppp1r35"	-0.213181536332881	3.7483313337151	-2.3821642929915	0.0270110116859106	0.147810258392344	-3.55832010982192	"NO"
"Socs4"	0.118121809931734	5.64731547253497	2.38188270845248	0.0270270675321592	0.147823461237226	-3.82992608564866	"NO"
"Nans"	-0.139702448153219	4.94701402402763	-2.38137949072249	0.0270557828524258	0.147879657757324	-3.75012033984077	"NO"
"Hdgfrp3"	0.115577578794094	5.00955086108458	2.38122439584696	0.02706463879398	0.147879657757324	-3.75930650459432	"NO"
"Serpinh1"	0.296930874895562	8.57106119437138	2.38068449571659	0.0270954881337311	0.147973595730331	-3.7863059800715	"NO"
"Lamc3"	0.259570620273626	4.40479549353927	2.38044355310263	0.0271092658616111	0.147974254715646	-3.66443311655565	"NO"
"Mdm2"	-0.0956925766789425	6.21187987567272	-2.37962617144628	0.0271560542667185	0.147977699163053	-3.86097846834225	"NO"
"Srd5a3"	-0.121415293981417	4.74552769549859	-2.37958107589513	0.0271586377945997	0.147977699163053	-3.72280467957366	"NO"
"Sigmar1"	0.111305682776895	5.13189173143988	2.3794385974043	0.0271668018959062	0.147977699163053	-3.77923648430392	"NO"
"Rplp1"	-0.170040366397034	9.32015994597998	-2.37930380916286	0.0271745274347554	0.147977699163053	-3.75099731217233	"NO"
"Lrrc48"	-0.209271546074228	5.47073628230851	-2.37900179736188	0.0271918449706857	0.147977699163053	-3.81908258681731	"NO"
"Gm12840"	0.345293577333582	7.4623665314719	2.37898579158793	0.0271927630365486	0.147977699163053	-3.84084256492334	"NO"
"Itga8"	-0.18255840354588	7.86146212656152	-2.37876380940961	0.0272054985447902	0.147977699163053	-3.82531246339792	"NO"
"Acsf3"	-0.18357349190572	3.76941965298363	-2.37826441717628	0.0272341697616017	0.148022117522569	-3.56847550051205	"NO"
"Hnrnpll"	0.0968128893279232	6.15077375302135	2.37814573375959	0.0272409877563454	0.148022117522569	-3.86250452783872	"NO"
"Ltbp1"	-0.152683865157236	6.83107976603426	-2.37777366329523	0.0272623723043195	0.148064062113936	-3.86144607546825	"NO"
"Isyna1"	0.107375053266767	5.65200579393626	2.37749210411763	0.0272785651027019	0.148077782007903	-3.83864614864943	"NO"
"Phb2"	-0.109038420951448	6.29100415458292	-2.3765062545712	0.0273353327161111	0.148205136064895	-3.86789486236329	"NO"
"Ptgfr"	-0.269071249338618	4.48523244628735	-2.37640526564278	0.0273411540799896	0.148205136064895	-3.68532465228333	"NO"
"Uqcr10"	-0.185638565354955	5.71322598010802	-2.37637218706119	0.0273430610977135	0.148205136064895	-3.84492984760525	"NO"
"Phkg2"	-0.0882214107400774	5.26632455987216	-2.37584031577269	0.0273737410050421	0.14824019536943	-3.80295531664376	"NO"
"Gclc"	0.189281436389352	7.81279818622024	2.37577139773761	0.0273777187339299	0.14824019536943	-3.83293734525896	"NO"
"Dnajc19"	-0.170341927262326	4.28261867952422	-2.37554872818022	0.027390574169783	0.14824019536943	-3.65365520778621	"NO"
"Acd"	-0.117762739152522	4.38113080138479	-2.37489463835773	0.0274283692427896	0.148370634421181	-3.67159253511534	"NO"
"Kctd2"	-0.116169176417984	5.81824849617437	-2.3743415903253	0.0274603635343255	0.148469580286635	-3.8557408125937	"NO"
"Itm2a"	0.141914138637524	4.44802857527402	2.37392531944793	0.0274844679511439	0.1485257906487	-3.68439032965119	"NO"
"Apobr"	-0.162145452597123	3.67277946567397	-2.37346675824716	0.027511043899428	0.148558615179219	-3.56351086781228	"NO"
"Sphk1"	-0.467246195664134	5.5949633375803	-2.37334741985348	0.0275179640668845	0.148558615179219	-3.83815625342563	"NO"
"Ltbp2"	0.210381501906797	6.98479500836781	2.37295088854918	0.0275409696136174	0.14860876781053	-3.86770354636751	"NO"
"Dnajc13"	0.108633642450819	5.91624252793301	2.371838762681	0.0276055868631194	0.148849458509886	-3.86573734512837	"NO"
"Actb"	-0.11399925187707	10.6899035009511	-2.37171044659373	0.027613051371008	0.148849458509886	-3.70413595287835	"NO"
"Irs2"	-0.18565067752212	5.4114145379089	-2.37137134913622	0.0276327866219451	0.1488817717796	-3.82739671227185	"NO"
"Dazap1"	-0.122051010285772	5.95299914516457	-2.3708395873947	0.0276637611120456	0.148941492668241	-3.86926166851867	"NO"
"Cfap58"	-0.219876813061813	3.77802854752487	-2.37070915397765	0.0276713636124752	0.148941492668241	-3.58329507420059	"NO"
"Nckap1l"	-0.144641872061555	5.03770552268782	-2.36982468099665	0.0277229674608666	0.149080096617702	-3.78448518436723	"NO"
"AI413582"	-0.156324212499941	3.75319405057423	-2.36971392559375	0.0277294356677356	0.149080096617702	-3.58166610208718	"NO"
"Bex2"	-0.302575973800221	5.13177095192762	-2.36954126589817	0.0277395219235005	0.149080096617702	-3.79657485133163	"NO"
"Hunk"	-0.212763097565819	3.84518358496799	-2.36919745957086	0.0277596161635625	0.149080096617702	-3.59588404388967	"NO"
"Rpl36"	-0.192634328217776	7.15095132639152	-2.36874153809267	0.0277862839160887	0.149080096617702	-3.87153348703876	"NO"
"Ccdc8"	-0.185022991081735	3.99473517313771	-2.36870302952418	0.0277885374446774	0.149080096617702	-3.61956840226586	"NO"
"Ptpru"	0.212897739673071	6.42505563564031	2.3686194646736	0.0277934282572919	0.149080096617702	-3.88268779058032	"NO"
"Sec16a"	0.105194996165961	6.77510561990346	2.36752845998037	0.0278573548177184	0.149349054651152	-3.88150734699109	"NO"
"Ilk"	-0.0789853042250286	7.34256610938435	-2.36689532023037	0.0278945155323393	0.1493901864597	-3.86851360706348	"NO"
"Ubxn4"	0.107527634449993	6.75602783190226	2.36667220040397	0.0279076219802219	0.1493901864597	-3.8833605224051	"NO"
"Pkp4"	0.108940752790527	7.06317162324701	2.36639564726642	0.0279238751056667	0.1493901864597	-3.87853704154939	"NO"
"Ociad2"	0.130992018944982	4.15463108238163	2.36638893065499	0.0279242699522523	0.1493901864597	-3.64938355165945	"NO"
"Pik3ap1"	0.281885308339199	4.18148581849386	2.3662240278381	0.0279339656453486	0.1493901864597	-3.65349190609792	"NO"
"Arid2"	0.126671618887	6.44690999452949	2.36538954242634	0.0279830781903496	0.149579009468396	-3.88887167939421	"NO"
"Luc7l2"	-0.105752337110397	7.96870280503621	-2.36506058666024	0.0280024604039008	0.149608805954766	-3.84643681799549	"NO"
"Nol7"	-0.108191093805297	5.72010834389472	-2.36417680626137	0.0280545946711348	0.149813471297065	-3.86862001144961	"NO"
"Per1"	-0.589063180877008	6.87082388943154	-2.36387674562192	0.0280723156863811	0.149834256385192	-3.88559693425453	"NO"
"Fam21"	0.117396357693624	6.45742688656983	2.36319627696891	0.0281125412717024	0.149975078620825	-3.89296648322313	"NO"
"Cd99l2"	-0.0844121441861674	5.88811485505867	-2.3613978767954	0.0282191097647591	0.150469514911991	-3.88405005344853	"NO"
"Card9"	-0.20858922282402	3.69221687170384	-2.36098388336844	0.0282436948032435	0.150526528870213	-3.58861275348951	"NO"
"Aqp4"	0.2421872922138	4.42698925159771	2.36060807163725	0.0282660295768332	0.150571499736966	-3.70486012320162	"NO"
"Dopey1"	0.131911468807753	5.71062054059597	2.35777833052564	0.0284347286735072	0.151395717531917	-3.8798290087632	"NO"
"Dennd5b"	0.203997018127109	5.09614555565308	2.35673896156847	0.0284969256671264	0.151549383331455	-3.81639463995799	"NO"
"Svil"	0.129438146261037	7.55801723308968	2.35651987127073	0.0285100523213637	0.151549383331455	-3.87933712707381	"NO"
"Ggnbp1"	-0.237398573327881	3.68604812421361	-2.35633489306282	0.0285211395255087	0.151549383331455	-3.59601773433991	"NO"
"Frs2"	0.131409635343933	5.7114513226278	2.35627890780983	0.0285244959496662	0.151549383331455	-3.8826981526422	"NO"
"Mpp5"	0.312916082279272	7.0381537424641	2.35612833534267	0.0285335248727429	0.151549383331455	-3.89774885334416	"NO"
"Ppp1r7"	-0.099687226186596	5.57567911403732	-2.35572555331432	0.0285576902762437	0.151603417022587	-3.87324925234325	"NO"
"Cpped1"	0.0930790117384239	4.92469353547955	2.35444153275639	0.0286348530688647	0.151938605779211	-3.79708573991145	"NO"
"Mthfsd"	-0.133939833649492	4.92517845266266	-2.35388412776076	0.0286684101155188	0.152042204406092	-3.79809061268823	"NO"
"Avl9"	0.121704754882653	5.75413350881609	2.35308970089045	0.028716299264333	0.152221674427127	-3.89162425855682	"NO"
"Sp110"	-0.138467311381007	5.15078353388188	-2.35255176052321	0.028748769041088	0.152316634577468	-3.83188423187705	"NO"
"Mgme1"	0.204204838624298	3.5381265464703	2.3523272738438	0.0287623289658974	0.152316634577468	-3.58289599337261	"NO"
"Nicn1"	0.120404703401769	4.3799939562829	2.35094581052678	0.0288459053123388	0.152635222535947	-3.71536503738381	"NO"
"Pex26"	0.154720478876169	4.15695907292111	2.35063868546095	0.02886451637159	0.152635222535947	-3.67844688645555	"NO"
"H2afx"	-0.228258234188414	3.70802897065051	-2.35063482402512	0.0288647504361934	0.152635222535947	-3.60940223923613	"NO"
"Cfap206"	-0.171121625965373	5.10689715215288	-2.34938080955448	0.0289408565891511	0.152963015191928	-3.8319226838221	"NO"
"Pura"	0.119810969372207	7.01461021843104	2.34877412464475	0.028977742838436	0.153083297734985	-3.91267202847006	"NO"
"Aplnr"	-0.282855884809955	5.99648049710912	-2.34836556156674	0.0290026078227499	0.153139988186889	-3.91254652036376	"NO"
"Atf6"	0.122924423004307	6.53739421995469	2.34757616256333	0.0290507061943833	0.153319240923596	-3.92164750683052	"NO"
"Wdr47"	0.112018770329113	5.03607621053026	2.34687379391885	0.029093563738766	0.153408935142125	-3.82705807390633	"NO"
"Rnf145"	0.127147937278678	7.34884917960376	2.3468285935502	0.0290963238016098	0.153408935142125	-3.90585457525328	"NO"
"Mvp"	-0.107177340723397	6.98122593640863	-2.34647116339277	0.0291181580254403	0.153408935142125	-3.91776676478157	"NO"
"Jmjd4"	0.158846944416396	3.85223192051902	2.34637007526449	0.0291243359102308	0.153408935142125	-3.63828125607	"NO"
"Gys1"	0.107215456026192	5.20092266849897	2.34593670184107	0.029150834758193	0.15345562982878	-3.85078378826642	"NO"
"Pigx"	-0.123706826552726	3.95758829322716	-2.34574572724587	0.0291625190716186	0.15345562982878	-3.65558133213997	"NO"
"Sos2"	0.113631555997515	5.99061715105419	2.34553054496232	0.0291756896582637	0.15345562982878	-3.91842649107119	"NO"
"Apbb1"	0.14659278487472	6.71676819101398	2.34501283770401	0.0292073993066953	0.15352407152825	-3.92449323507878	"NO"
"Cntrl"	0.14396965433724	6.13137649372652	2.34485553129073	0.0292170406544764	0.15352407152825	-3.92441742650139	"NO"
"Blcap"	0.157901311396603	5.4772266719002	2.34336588926373	0.0293084870487457	0.153857813720904	-3.88664851366936	"NO"
"Eogt"	0.125996127754179	6.48766182579974	2.34335827734538	0.0293089550087628	0.153857813720904	-3.93001626990329	"NO"
"Rp1"	-0.166905995132605	4.35528562269185	-2.34243482938031	0.0293657773161841	0.154081451438671	-3.72663439195958	"NO"
"Gria1"	0.24923649089598	4.59178156149292	2.3416995071128	0.0294110964896503	0.154244545239768	-3.76704773072134	"NO"
"Gm7292"	0.160987448231096	6.27228496644678	2.34123936537049	0.0294394886683048	0.154250059572343	-3.93375196143852	"NO"
"Ccm2l"	-0.142910861357106	6.03132392369971	-2.3412210305651	0.0294406205072085	0.154250059572343	-3.92811049552789	"NO"
"Arhgdib"	-0.19581792346727	5.45662934491563	-2.34096108028354	0.029456672008033	0.154259565590642	-3.88893736009974	"NO"
"Ndufa13"	-0.153163416092343	6.07618388251859	-2.3405908991567	0.0294795440334797	0.154304763093117	-3.93071867946578	"NO"
"4-Sep"	-0.16262120799444	7.93457212854647	-2.33882207234944	0.0295890594412093	0.15477882153533	-3.89694344609713	"NO"
"Mtf1"	0.122628660886087	4.96655680962943	2.33866694553115	0.0295986818847442	0.15477882153533	-3.83246481080909	"NO"
"Rabepk"	0.128213751454293	3.56183436162597	2.33788218894296	0.0296474042668128	0.154920510911922	-3.61203365849092	"NO"
"Igf1r"	-0.193318466653945	6.61777018759143	-2.33777003089648	0.0296543737546217	0.154920510911922	-3.93915184519993	"NO"
"Hexim1"	0.125765679105585	6.45975858962201	2.33686736705002	0.0297105202871582	0.155139030029571	-3.94231134438595	"NO"
"Rrm1"	0.121424099394964	4.81210675724119	2.33656766693538	0.0297291836075098	0.155161707315688	-3.81289145128889	"NO"
"Lbp"	-0.190430456697511	6.15975503467061	-2.33614773027713	0.0297553526662204	0.155211180913437	-3.94126175973948	"NO"
"Dhx29"	0.149019450810199	5.03198938367291	2.3359559190909	0.0297673127769379	0.155211180913437	-3.84655656800994	"NO"
"Ppp2ca"	0.0781854551801739	7.49907797028752	2.33531458676444	0.0298073343680931	0.155231885315226	-3.92135867332038	"NO"
"Vmp1"	0.140839903454152	6.91879446392765	2.33447723088598	0.0298596633500755	0.155231885315226	-3.9413019981897	"NO"
"Mov10"	-0.124774294028732	4.58156637452878	-2.33432094154661	0.0298694397451946	0.155231885315226	-3.77977359052622	"NO"
"Fer"	0.126488333969433	4.40148508768604	2.33404948482394	0.0298864272496314	0.155231885315226	-3.74987313364908	"NO"
"Slc26a2"	-0.251389880403232	5.70546965829831	-2.33398359824392	0.0298905517141255	0.155231885315226	-3.92332741238071	"NO"
"Ap3b1"	0.0997711425263548	6.05874808988482	2.33383609998124	0.0298997869308615	0.155231885315226	-3.94289022206361	"NO"
"Lgals3bp"	-0.170269629551088	6.69604695652222	-2.3337942937361	0.0299024049982413	0.155231885315226	-3.945721415795	"NO"
"Neurl4"	0.125592042129489	6.16265506370232	2.33356271149032	0.0299169113995367	0.155231885315226	-3.94635630498724	"NO"
"Gfpt1"	0.123758618648016	6.70710822120695	2.33261491665683	0.0299763493548687	0.155231885315226	-3.94780570964074	"NO"
"Ildr1"	0.155665407253015	4.38506514687342	2.33259114701223	0.0299778413930032	0.155231885315226	-3.74962481686816	"NO"
"Nkiras1"	0.157761069675186	4.02293790868038	2.33258880941612	0.0299779881293382	0.155231885315226	-3.6895276923282	"NO"
"Park7"	-0.124559867675549	6.48189993574832	-2.3322596402893	0.0299986574600626	0.155231885315226	-3.95084222366164	"NO"
"Aldh1a1"	0.207373667414636	11.0040585999152	2.3319159617616	0.0300202519062266	0.155231885315226	-3.76402398078332	"NO"
"Cstb"	-0.138808964786812	5.46518695508206	-2.33187187792356	0.0300230228758872	0.155231885315226	-3.90701266676455	"NO"
"Zfp141"	0.122762386224575	3.59970778511134	2.33180942260259	0.0300269490225674	0.155231885315226	-3.62805957469066	"NO"
"Zfp462"	0.357508285275186	4.42754026257543	2.33171649091272	0.0300327918910316	0.155231885315226	-3.75682468235776	"NO"
"Arhgef11"	0.139585733443766	6.15079340605555	2.3315269245697	0.0300447136967076	0.155231885315226	-3.94985053906703	"NO"
"Lipe"	-0.29056261019482	5.89136802123747	-2.33137970675908	0.0300539752208275	0.155231885315226	-3.93938186044448	"NO"
"Gm42715"	-0.124220490970857	6.79984656929904	-2.33111855026866	0.0300704111501079	0.155231885315226	-3.9494397366851	"NO"
"Dtd2"	-0.160757650593863	3.47593700351561	-2.33066087524932	0.0300992350151743	0.155231885315226	-3.61328888882338	"NO"
"Mpdz"	0.17819789327879	5.63129466562223	2.33052384160257	0.0301078702008241	0.155231885315226	-3.92445920578207	"NO"
