""	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"diffexpressed"
"Cdca4"	0.127281704073847	4.12794909636813	2.21277464804796	0.0385145046437103	0.419285542010724	-3.69924701795838	"NO"
"Tmem67"	-0.12300030588526	4.42463870254311	-2.21190436178037	0.038583234993649	0.419612049649806	-3.73577399914139	"NO"
"Dap"	0.0899714430414793	5.91375966094571	2.21064392423447	0.0386829758680808	0.420274819060232	-3.87451517186728	"NO"
"Ndrg2"	-0.131991305619231	6.66167605716055	-2.20927379376226	0.0387916639202985	0.420942470265032	-3.89426657413904	"NO"
"Cd2ap"	-0.0637153627153442	6.85192151748412	-2.20889011423096	0.0388221499071979	0.420942470265032	-3.89592669810004	"NO"
"Ppp6r1"	0.0645024641517074	7.20538352669842	2.20817730797989	0.0388788453436643	0.420965973399501	-3.89537309517496	"NO"
"Mrps18a"	0.100689397064103	4.82291185692484	2.20760445871948	0.0389244635899816	0.420965973399501	-3.78894634912914	"NO"
"Acads"	0.159945209072099	4.40523269472874	2.20722490938405	0.038954715501117	0.420965973399501	-3.7410611675819	"NO"
"Gm37086"	-0.131830292745043	4.77845410041193	-2.20691076879601	0.0389797702473873	0.420965973399501	-3.78525324362807	"NO"
"Klf11"	0.215476977594343	4.92284906151403	2.20509524892943	0.039124858018619	0.422112014001674	-3.8034109864442	"NO"
"Enoph1"	0.102506233143208	4.18070964308377	2.20435762812355	0.039183945828537	0.422328856930063	-3.71914322123669	"NO"
"Gm43830"	-0.127309793634483	3.80392108791283	-2.20274018815512	0.0393137974763663	0.423201871457843	-3.68255979016353	"NO"
"Trim26"	-0.0670509178797518	6.12565238837958	-2.20125708111849	0.0394332094470421	0.423201871457843	-3.90014094523101	"NO"
"Homer3"	0.144423208234091	5.62948731078967	2.20076654531697	0.0394727775525468	0.423201871457843	-3.87514652877028	"NO"
"D11Wsu47e"	-0.126428950843379	3.43165322093948	-2.20075153752683	0.0394739886971031	0.423201871457843	-3.65581901239231	"NO"
"Mroh1"	-0.0831760350798882	6.26444036935201	-2.20042270157403	0.0395005346152005	0.423201871457843	-3.90568976502785	"NO"
"N4bp2l1"	-0.129769663211514	3.91218904981784	-2.20019917922029	0.0395185881830139	0.423201871457843	-3.69699733524108	"NO"
"Zfp706"	0.0994764573784543	7.29892701231233	2.1999536008128	0.0395384318607217	0.423201871457843	-3.90803779887964	"NO"
"Cyba"	0.103338718080847	6.24664555516471	2.19931084026123	0.0395904124036723	0.42333992809139	-3.90711556612654	"NO"
