""	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"diffexpressed"
"Mapk6"	0.262295234831636	5.65069128201574	4.29701447732698	0.000345082308848465	0.085805426769373	0.313755294626405	"NO"
"Tmem154"	0.268075990272365	4.33081885190863	4.28710269669792	0.000353202898509298	0.085805426769373	0.251599114273326	"NO"
"Blvra"	0.242432833869418	4.25345348726184	4.28491096302744	0.000355024292444077	0.085805426769373	0.238418653087276	"NO"
"Gm43042"	0.391615520534657	6.38472180102604	4.25368754761581	0.000382019033850095	0.0858911457215273	0.215241485508104	"NO"
"Top2a"	0.499640485463863	3.70409994972805	4.24302122707572	0.000391704971462458	0.0858911457215273	0.0682376487329082	"NO"
"Mcl1"	-0.175977027218558	8.51359716162007	-4.24281130743119	0.000391898047253441	0.0858911457215273	0.198302703805246	"NO"
"Plk2"	0.467417845643851	6.44808942380697	4.22532304536815	0.000408322724512252	0.0858911457215273	0.153892831876266	"NO"
"Ndn"	0.215187247552893	4.53987162271809	4.21796843662281	0.000415434518988963	0.0858911457215273	0.129588022853334	"NO"
"Adrb2"	-0.582942118668821	6.10045095059881	-4.21310772309656	0.000420202754615492	0.0858911457215273	0.129960243793001	"NO"
"Baiap2"	-0.282083151988616	6.25335317123393	-4.20413687355005	0.000429147399093488	0.0858911457215273	0.108758152807108	"NO"
"Card11"	0.500985465831968	4.0117389002531	4.1972005664197	0.000436194008581528	0.0858911457215273	0.0310080703682063	"NO"
"Phospho1"	0.569558436375406	3.92429345145505	4.19674565726479	0.00043666018144735	0.0858911457215273	0.0165464604325987	"NO"
"Ifi44"	0.263331130242475	3.60222607022544	4.19206815188118	0.000441482546680534	0.0858911457215273	-0.0470176677531198	"NO"
"Rhob"	-0.314159029238799	7.67462682121818	-4.19132908129267	0.0004422493711296	0.0858911457215273	0.0830178374580326	"NO"
"Bcl6"	-0.352613729256102	5.53912155734576	-4.18232536339399	0.000451699014689668	0.0860679177300255	0.0696628046792398	"NO"
"Neat1"	-0.281080901221834	11.1141300075423	-4.17395494287336	0.000460665277404719	0.0860679177300255	0.0473880772761612	"NO"
"Prcp"	0.26651007313095	5.80073153109466	4.16822991396211	0.000466900252489105	0.0860679177300255	0.0359898697205843	"NO"
"Fhdc1"	-0.325041986551887	6.37334140564321	-4.15765301866881	0.000478642333161008	0.0867619002576521	0.00788092638478322	"NO"
"Fam167a"	-0.415557992031982	4.93558467358324	-4.13251276524535	0.000507751978432591	0.0886850062692459	-0.0334284495354176	"NO"
"Lamc3"	-0.329514598795372	4.12303774387061	-4.12674121555494	0.000514680996064927	0.0886850062692459	-0.0930457386126999	"NO"
"Got2"	0.157038097835511	6.31714550146644	4.12092066853507	0.000521764630552055	0.0886850062692459	-0.0713578925652065	"NO"
"Gm26880"	-0.448335912437483	6.62064398505562	-4.11708952626343	0.000526480279307883	0.0886850062692459	-0.0802599716670827	"NO"
"Zfand2a"	0.181775530385462	4.98764618867351	4.11423416622497	0.000530022564132124	0.0886850062692459	-0.0712206940110498	"NO"
"Id2"	0.311152658912609	6.46446550452194	4.10373798325055	0.000543249905529252	0.0889769861429534	-0.108885721127235	"NO"
